episode,time_sec,tick,leader_phase,leader_speed_mps,follower_speed_mps,distance_m,desired_distance_m,spacing_error_m,relative_velocity_mps,throttle,brake
7,46.45,929,stopped,0.0,0.335,7.505,7.335,0.171,-0.335,0.112,0.0
7,46.5,930,stopped,0.0,0.322,7.489,7.322,0.167,-0.322,0.112,0.0
7,46.55,931,stopped,0.0,0.311,7.473,7.311,0.162,-0.31,0.111,0.0
7,46.6,932,stopped,0.0,0.3,7.458,7.3,0.158,-0.3,0.111,0.0
7,46.65,933,stopped,0.0,0.293,7.443,7.293,0.15,-0.293,0.11,0.0
7,46.7,934,stopped,0.0,0.296,7.429,7.296,0.133,-0.296,0.108,0.0
7,46.75,935,stopped,0.0,0.262,7.416,7.262,0.154,-0.262,0.112,0.0
7,46.8,936,stopped,0.0,0.243,7.403,7.243,0.16,-0.243,0.113,0.0
7,46.85,937,stopped,0.0,0.274,7.39,7.274,0.116,-0.274,0.106,0.0
7,46.9,938,stopped,0.0,0.23,7.379,7.23,0.148,-0.23,0.112,0.0
7,46.95,939,stopped,0.0,0.243,7.368,7.243,0.125,-0.243,0.109,0.0
7,47.0,940,stopped,0.0,0.192,7.357,7.192,0.166,-0.192,0.116,0.0
7,47.05,941,stopped,0.0,0.225,7.347,7.225,0.122,-0.225,0.109,0.0
7,47.1,942,stopped,0.0,0.19,7.338,7.19,0.148,-0.19,0.113,0.0
7,47.15,943,stopped,0.0,0.173,7.329,7.173,0.156,-0.173,0.115,0.0
7,47.2,944,stopped,0.0,0.147,7.321,7.147,0.174,-0.147,0.118,0.0
7,47.25,945,stopped,0.0,0.133,7.312,7.133,0.179,-0.133,0.119,0.0
7,47.3,946,stopped,0.0,0.171,7.305,7.171,0.133,-0.171,0.112,0.0
